Origin,Destination,Aircraft_Code,Engine_Code,Distance_km,Fuel_Burn_kg,CO2_kg,Weather_Penalty_Index,Adjusted_Fuel_Burn_kg,Adjusted_CO2_kg,Callsign,FlightDate,Holding_Loop_Detected,Altitude_Drift,Unplanned_Reroute,Deviation_km,RTK,CO2_per_RTK,Predicted_CO2_per_RTK,esg_match_percent,SHAP_Top_Feature,route_efficiency_score,fuel_savings_if_alt_route,recommended_reroute_flag,suggested_reroute_distance_km,suggested_reroute_co2_saving_kg,ESG_Benchmark_Score,Seat_Count,Estimated_Passengers,ASK,RPK,Revenue,Yield_USD_per_RPK,callsign,number,aircraft_uid,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1,altitude_1,latitude_2,longitude_2,altitude_2,load_factor
EGPF,OMDB,B77W,GE90-115B,5840.558197912882,88210.2940253252,278744.52912002767,0.059562179161927,4147.8972319005015,13107.355252805582,EY5687,2025-07-20,1,,False,0.0,525650.24,544.6,0.5286718368809856,97.28126669028524,Distance_km,1.0,0.0,0.0,5840.558197912882,0.0,PASS,368.0,277,2149325.4168319404,1719460.333465553,206335.24001586632,0.12,,,,,,,,,,,,,,,,0.7536373741171974
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0225570994702956,1565.6365384976339,4947.411461652523,EY1534,2026-01-14,1,,False,0.0,196523.83,549.82,0.5145954690575182,93.70843297461298,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,303,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.822988821957097
HECA,OMDB,B77W,GE90-115B,2415.4452915944203,36480.61232396768,115278.73494373786,0.0579028814307437,1704.5671129377156,5386.432076883182,EY6963,2026-09-05,1,,False,0.0,217390.08,541.15,0.5451149507844497,96.5285577238651,Distance_km,1.0,0.0,0.0,2415.4452915944203,0.0,PASS,368.0,322,888883.8673067467,711107.0938453975,85332.8512614477,0.12,,,,,,,,,,,,,,,,0.8738292380691479
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0205918673572751,1559.853925041561,4929.138403131334,EY1023,2026-12-14,1,,False,0.0,196523.83,547.79,0.5339851821280547,94.94071263349184,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,312,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.8473161444725343
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,12897.665148206352,40756.62186833208,0.0306893946122915,610.9249196030474,1930.52274594563,EY2468,2027-04-28,1,,False,0.0,76857.93,548.58,0.5424049017142052,95.66376125894436,Distance_km,1.0,0.0,0.0,853.9770187554841,0.0,PASS,368.0,280,314263.5429020182,251410.83432161456,30169.300118593743,0.12,,,,,,,,,,,,,,,,0.7607631595778843
EHAM,OMDB,B77W,GE90-115B,5168.63641597926,80338.85215049174,253870.772795554,0.0618234996586621,3823.13701671867,12081.112972830997,EY4912,2026-11-10,1,,False,0.0,465177.28,567.21,0.5244285321129162,96.77563225283748,Distance_km,1.0,0.0,0.0,5168.63641597926,0.0,PASS,368.0,308,1902058.201080368,1521646.5608642944,182597.5873037153,0.12,,,,,,,,,,,,,,,,0.8360337222576656
ESSA,OMDB,B77W,GE90-115B,4785.109322222877,72269.78757055107,228372.5287229413,0.042649438413841,3410.8575630909654,10778.309899367452,EY3029,2025-07-23,1,,False,0.0,430659.84,546.6,0.5497292051955075,97.63587038680424,Distance_km,1.0,0.0,0.0,4785.109322222877,0.0,PASS,368.0,286,1760920.2305780188,1408736.1844624153,169048.34213548983,0.12,,,,,,,,,,,,,,,,0.7770792431647606
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,38464.58825793909,121548.09889508752,0.0641943864107211,1805.955428086232,5706.819152752493,EY2059,2026-10-03,1,,False,0.0,229212.7,543.77,0.532831897958956,97.10943512042417,Distance_km,1.0,0.0,0.0,2546.807816044138,0.0,PASS,368.0,277,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,,,,,,,,,,,,,,,,0.7519534214785798
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0596350141825486,1565.108446890203,4945.74269217304,EY6384,2026-08-22,1,,False,0.0,196523.83,549.63,0.5063921315471976,93.2889932974871,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,304,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.8250665028945205
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,44299.87636467027,139987.60931235808,0.0273782262508257,2087.1750180807835,6595.473057135275,EY4377,2025-11-10,1,,False,0.0,263985.52,545.66,0.5269592673460802,95.88310388013666,Distance_km,1.0,0.0,0.0,2933.1724707086787,0.0,PASS,368.0,292,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,,,,,,,,,,,,,,,,0.7947691429853478
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,13273.816907997005,41945.26142927054,0.0643721469238942,623.0176613777335,1968.735809953638,EY1475,2025-10-20,1,,False,0.0,76857.93,559.44,0.5251157740949521,95.91438743405485,Distance_km,1.0,0.0,0.0,853.9770187554841,0.0,PASS,368.0,292,314263.5429020182,251410.83432161456,30169.300118593743,0.12,,,,,,,,,,,,,,,,0.7938335342481246
OEDF,OMDB,B77W,GE90-115B,573.1578950522307,8656.437404144139,27354.34219709548,0.0298249745878283,406.7884430632074,1285.4514800797353,EY6927,2025-04-04,1,,False,0.0,51584.21,544.25,0.5212320211106226,94.800431563776,Distance_km,1.0,0.0,0.0,573.1578950522307,0.0,PASS,368.0,277,210922.1053792209,168737.68430337674,20248.52211640521,0.12,,,,,,,,,,,,,,,,0.7513631224664028
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0551941658154294,1546.4830220530182,4886.886349687538,EY5220,2026-03-04,1,,False,0.0,196523.83,543.09,0.5254132475557904,96.59435330190152,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,312,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.8483946233646494
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0515568539987925,1546.0139164935329,4885.4039761195645,EY3612,2027-04-12,1,,False,0.0,196523.83,542.93,0.5306521207885874,96.56745039684364,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,288,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.7837042496064711
HAAB,OMDB,B77W,GE90-115B,2518.957689053289,39153.49292679065,123725.03764865846,0.0522552524607482,1832.7678661621753,5791.546457072475,EY3474,2027-06-06,1,,False,0.0,226706.19,557.94,0.5507938205690135,97.49037762798012,Distance_km,1.0,0.0,0.0,2518.957689053289,0.0,PASS,368.0,317,926976.4295716104,741581.1436572884,88989.7372388746,0.12,,,,,,,,,,,,,,,,0.8623996448969238
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,104302.2938300408,329595.24850292894,0.053953306203165,4904.77728103952,15499.096208084886,EY5278,2026-12-27,1,,False,0.0,621543.39,544.62,0.5175606754261124,94.71075665694724,Distance_km,1.0,0.0,0.0,6906.037713866663,0.0,PASS,368.0,302,2541421.878702932,2033137.5029623453,243976.5003554815,0.12,,,,,,,,,,,,,,,,0.8203290048817669
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29939.36140635439,94608.38204407987,0.0228319041980012,1399.3939251485851,4422.084803469529,EY7931,2026-05-09,1,,False,0.0,173354.61,557.12,0.5350432845297972,97.13974756929848,Distance_km,1.0,0.0,0.0,1926.162367196581,0.0,PASS,368.0,323,708827.7511283418,567062.2009026735,68047.46410832083,0.12,,,,,,,,,,,,,,,,0.8773100962521855
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,38464.58825793909,121548.09889508752,0.021988238718852,1827.6445668458741,5775.356831232962,EY9495,2026-02-26,1,,False,0.0,229212.7,550.3,0.5230599045307434,92.98252161383525,Distance_km,1.0,0.0,0.0,2546.807816044138,0.0,PASS,368.0,293,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,,,,,,,,,,,,,,,,0.7970281681326611
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,104302.2938300408,329595.24850292894,0.0336117671364781,4914.678495245519,15530.384044975839,EY6913,2026-10-17,1,,False,0.0,621543.39,545.72,0.5089997759622926,93.8018577827402,Distance_km,1.0,0.0,0.0,6906.037713866663,0.0,PASS,368.0,307,2541421.878702932,2033137.5029623453,243976.5003554815,0.12,,,,,,,,,,,,,,,,0.8353027829630643
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,41892.25472058189,132379.5249170388,0.0400685463349648,1980.6911444723762,6258.98401653271,EY7812,2026-11-19,1,,False,0.0,242564.15,563.55,0.5417079703537692,97.09318699868834,Distance_km,1.0,0.0,0.0,2695.157168672011,0.0,PASS,368.0,307,991817.8380713,793454.27045704,95214.5124548448,0.12,,,,,,,,,,,,,,,,0.8348393916016597
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13569.629391577411,42880.02887738463,0.0612632042267165,635.5526446806365,2008.3463571908117,EY8359,2025-10-04,1,,False,50.61600844733496,78570.74,558.26,0.5232080855482427,94.886243338527,Distance_km,0.942,31.99,0.0,822.3922403295952,31.99,PASS,368.0,308,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,,0.8363187479582663
HUEN,OMDB,B77W,GE90-115B,3731.34054879004,56354.655798996486,178080.7123248289,0.0489776570105011,2645.349141813496,8359.303288130646,EY3419,2025-09-30,1,,False,0.0,335820.65,543.65,0.5222524708291582,94.72252676421871,Distance_km,1.0,0.0,0.0,3731.34054879004,0.0,PASS,368.0,321,1373133.3219547346,1098506.657563788,131820.7989076545,0.12,,,,,,,,,,,,,,,,0.8724846537613034
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,13273.816907997005,41945.26142927054,0.0261897319188587,626.0656633472474,1978.3674961773022,EY6097,2027-05-01,1,,False,0.0,76857.93,562.18,0.5197695631843423,94.62127730486864,Distance_km,1.0,0.0,0.0,853.9770187554841,0.0,PASS,368.0,292,314263.5429020182,251410.83432161456,30169.300118593743,0.12,,,,,,,,,,,,,,,,0.792654614356386
FACT,OMDB,B77W,GE90-115B,7643.572180626361,118808.08900051234,375433.561241619,0.0422630677193866,5580.511137039917,17634.41519304614,EY8711,2025-03-16,1,,False,0.0,687921.5,559.86,0.5280634508152261,94.08812791110334,Distance_km,1.0,0.0,0.0,7643.572180626361,0.0,PASS,368.0,312,2812834.562470501,2250267.649976401,270032.1179971681,0.1199999999999999,,,,,,,,,,,,,,,,0.8484956741870289
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,45591.8525682389,144070.25411563495,0.0209026704791167,2165.5206810333298,6843.045352065322,EY9659,2026-05-28,1,,False,0.0,263985.52,566.14,0.5468228430761062,96.8063725113081,Distance_km,1.0,0.0,0.0,2933.1724707086787,0.0,PASS,368.0,303,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,,,,,,,,,,,,,,,,0.8230718264213147
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29090.943535438622,91927.38157198606,0.054770858016768,1365.4904969644379,4314.949970407623,EY6341,2026-02-14,1,,False,0.0,173354.61,543.62,0.5056444956153427,92.3953461025504,Distance_km,1.0,0.0,0.0,1926.162367196581,0.0,PASS,368.0,289,708827.7511283418,567062.2009026735,68047.46410832083,0.12,,,,,,,,,,,,,,,,0.7840275941011843
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0387898731343188,2173.4724441087956,6868.172923383795,EY3441,2025-04-01,1,,False,0.0,273669.9,548.11,0.526289888553107,93.44927773013372,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,305,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,,0.8295162924848384
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13569.629391577411,42880.02887738463,0.0619115739979612,639.4189334540231,2020.563829714713,EY8816,2026-06-15,1,,True,42.64901210602477,78570.74,561.65,0.5158466178652291,92.3535597624644,Distance_km,0.9511,26.95,0.0,830.3592366709054,26.95,PASS,368.0,319,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,,0.8668333302949632
EIDW,OMDB,B77W,GE90-115B,5918.530265880704,89387.91075443543,282465.797984016,0.0529330579475151,4218.421049191069,13330.210515443781,EY4083,2026-10-02,1,,False,0.0,532667.72,546.56,0.5052177830925788,92.72396002216595,Distance_km,1.0,0.0,0.0,5918.530265880704,0.0,PASS,368.0,277,2178019.137844099,1742415.3102752797,209089.8372330336,0.12,,,,,,,,,,,,,,,,0.7529060594554368
KBOS,OMDB,B77W,GE90-115B,10702.117556465317,161634.7109916225,510765.6867335271,0.0550759384228503,7599.9987916188675,24015.99618151562,EY1366,2027-02-22,1,,False,0.0,963190.58,544.56,0.5280267262299131,95.91051074341276,Distance_km,1.0,0.0,0.0,10702.117556465317,0.0,PASS,368.0,288,3938379.260779237,3150703.408623389,378084.4090348067,0.12,,,,,,,,,,,,,,,,0.782962287932009
OIIE,OMDB,B77W,GE90-115B,1199.8636074996691,18121.610644279703,57264.28963592387,0.0352120355751254,852.1985250129345,2692.9473390408725,EY3792,2026-04-25,1,,False,0.0,107987.72,544.64,0.5167249955612768,94.51344393783756,Distance_km,1.0,0.0,0.0,1199.8636074996691,0.0,PASS,368.0,314,441549.8075598782,353239.84604790265,42388.78152574832,0.12,,,,,,,,,,,,,,,,0.8531218744831942
VOCI,OMDB,B77W,GE90-115B,2782.576621065114,42025.41838892413,132800.32210900026,0.0546410255211045,2000.315918383314,6320.998302091272,EY7978,2027-02-27,1,High,False,0.0,250431.9,551.26,0.529322671995246,96.67573827456292,Distance_km,1.0,0.0,0.0,2782.576621065114,0.0,PASS,368.0,306,1023988.196551962,819190.5572415696,98302.86686898836,0.12,,,,,,,,,,,,,,,,0.832188641167227
OPIS,OMDB,B77W,GE90-115B,1925.5193500604628,29081.23200980729,91896.69315099104,0.0696296635038062,1368.1702123815471,4323.41787112569,EY3086,2026-11-03,1,,False,0.0,173296.74,544.87,0.5135395059745363,93.89476927629887,Distance_km,1.0,0.0,0.0,1925.5193500604628,0.0,PASS,368.0,309,708591.1208222503,566872.8966578003,68024.74759893604,0.12,,,,,,,,,,,,,,,,0.8408615440990298
HAAB,OMDB,B77W,GE90-115B,2518.957689053289,38043.96615175353,120218.93303954117,0.0628343495396994,1799.0083082375845,5684.866254030768,EY5336,2025-11-03,1,,False,0.0,226706.19,547.66,0.5240930113460668,92.55952982042744,Distance_km,1.0,0.0,0.0,2518.957689053289,0.0,PASS,368.0,283,926976.4295716104,741581.1436572884,88989.7372388746,0.12,,,,,,,,,,,,,,,,0.7687779276781771
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,33940.82217797798,107252.9980824104,0.029858837995024,1594.1225029586953,5037.427109349478,EY2448,2026-10-21,1,,False,0.0,196523.83,559.82,0.5220994489786788,96.50956173432964,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,276,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.750061703224328
VCBI,OMDB,B77W,GE90-115B,3288.155168291381,49661.200927596976,156929.39493120645,0.0510532128305819,2333.159271843915,7372.7832990267725,EY2895,2025-12-04,1,,False,0.0,295933.97,544.12,0.5128844590013922,93.2408671520677,Distance_km,1.0,0.0,0.0,3288.155168291381,0.0,PASS,368.0,320,1210041.1019312283,968032.8815449828,116163.94578539793,0.12,,,,,,,,,,,,,,,,0.8709228738491245
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0273630269250583,1565.108446890203,4945.74269217304,EY6384,2026-08-22,1,,False,0.0,196523.83,549.63,0.5176702484557895,94.41877981105782,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,320,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.8697863831517586
VCBI,OMDB,B77W,GE90-115B,3288.155168291381,49661.200927596976,156929.39493120645,0.0232815118448475,2333.777862347263,7374.738045017351,EY4251,2027-05-10,1,,False,0.0,295933.97,544.26,0.5250530174404109,93.52087716587955,Distance_km,1.0,0.0,0.0,3288.155168291381,0.0,PASS,368.0,320,1210041.1019312283,968032.8815449828,116163.94578539793,0.12,,,,,,,,,,,,,,,,0.8696428458798302
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,40705.11725711036,128628.17053246874,0.0260743059914052,1934.6501364856585,6113.494431294681,EY6320,2026-12-20,1,,False,0.0,242564.15,550.45,0.513447652083529,93.26676799193147,Distance_km,1.0,0.0,0.0,2695.157168672011,0.0,PASS,368.0,310,991817.8380713,793454.27045704,95214.5124548448,0.12,,,,,,,,,,,,,,,,0.8431822922584146
OBBI,OMDB,B77W,GE90-115B,487.057574374108,7356.059196217703,23245.147060047944,0.0587771254360379,346.6091754696225,1095.2849944840073,EY2300,2026-02-20,1,,False,0.0,43835.18,545.71,0.5260782598149703,92.98022445114844,Distance_km,1.0,0.0,0.0,487.057574374108,0.0,PASS,368.0,276,179237.18736967174,143389.74989573742,17206.76998748849,0.12,,,,,,,,,,,,,,,,0.75025155836783
OEDF,OMDB,B77W,GE90-115B,573.1578950522307,8908.896599329497,28152.113253881213,0.0434540784974284,418.8284179552965,1323.497800738737,EY3588,2025-06-24,1,,False,0.0,51584.21,560.35,0.5225625559042922,96.56496563821874,Distance_km,1.0,0.0,0.0,573.1578950522307,0.0,PASS,368.0,292,210922.1053792209,168737.68430337674,20248.52211640521,0.12,,,,,,,,,,,,,,,,0.7922384342772414
FALE,OMDB,B77W,GE90-115B,6626.559339765713,100081.31550608978,316256.95699924376,0.0355257980953733,4732.024617444603,14953.197791124947,EY9842,2025-08-22,1,,False,0.0,596390.34,547.6,0.546775611325378,96.41035912337676,Distance_km,1.0,0.0,0.0,6626.559339765713,0.0,PASS,368.0,309,2438573.8370337826,1950859.069627026,234103.08835524312,0.12,,,,,,,,,,,,,,,,0.8406013613264617
OEDF,OMDB,B77W,GE90-115B,573.1578950522307,8656.437404144139,27354.34219709548,0.0323770419150971,408.91566535996543,1292.1735025374912,EY9259,2026-10-10,1,,False,0.0,51584.21,547.09,0.5229160708978358,93.42290257364157,Distance_km,1.0,0.0,0.0,573.1578950522307,0.0,PASS,368.0,311,210922.1053792209,168737.68430337674,20248.52211640521,0.12,,,,,,,,,,,,,,,,0.8458161630516816
OPKC,OMDB,B77W,GE90-115B,1188.274788606433,17946.58403083993,56711.20553745418,0.0658619188528451,841.8992846216623,2660.401739404452,EY5754,2026-12-02,1,,False,0.0,106944.73,543.31,0.5133150364020346,94.19022173352712,Distance_km,1.0,0.0,0.0,1188.274788606433,0.0,PASS,368.0,314,437285.1222071674,349828.09776573395,41979.37173188807,0.12,,,,,,,,,,,,,,,,0.8524109512445714
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29090.943535438622,91927.38157198606,0.0280440169220102,1366.8410347871115,4319.217669927272,EY9191,2026-10-26,1,,False,0.0,173354.61,544.16,0.5012325401798537,92.62867010959968,Distance_km,1.0,0.0,0.0,1926.162367196581,0.0,PASS,368.0,289,708827.7511283418,567062.2009026735,68047.46410832083,0.12,,,,,,,,,,,,,,,,0.7861779425738233
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29090.943535438622,91927.38157198606,0.0385680038342171,1376.1625966496822,4348.673805412996,EY3273,2026-05-06,1,,False,0.0,173354.61,547.87,0.5222582378681087,93.7863600537558,Distance_km,1.0,0.0,0.0,1926.162367196581,0.0,PASS,368.0,286,708827.7511283418,567062.2009026735,68047.46410832083,0.12,,,,,,,,,,,,,,,,0.7760955041315576
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0487318417160221,1547.5455000747577,4890.243780236235,EY5641,2025-10-19,1,,False,0.0,196523.83,543.47,0.5229264951372725,95.50869994182462,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,317,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.8605047137186451
OPLA,OMDB,B77W,GE90-115B,1985.19567584466,30856.947375599582,97507.9537068947,0.0608477642632033,1441.1592623581691,4554.063269051815,EY3554,2026-04-11,1,,False,0.0,178667.61,556.69,0.5474606879612943,97.18894366409232,Distance_km,1.0,0.0,0.0,1985.19567584466,0.0,PASS,368.0,311,730552.0087108349,584441.6069686679,70132.99283624016,0.12,,,,,,,,,,,,,,,,0.8450004195154186
OPKC,OMDB,B77W,GE90-115B,1188.274788606433,18469.98412596258,58365.14983804176,0.0352643856162299,877.2866285577762,2772.225746242573,EY6890,2025-06-14,1,,False,0.0,106944.73,566.14,0.5163176641980698,92.5930737414772,Distance_km,1.0,0.0,0.0,1188.274788606433,0.0,PASS,368.0,301,437285.1222071674,349828.09776573395,41979.37173188807,0.12,,,,,,,,,,,,,,,,0.818141150996024
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,45591.8525682389,144070.25411563495,0.0251001257537887,2168.0370679545244,6850.997134736298,EY3384,2026-11-19,1,,False,0.0,263985.52,566.8,0.5328378254527998,94.4192455208035,Distance_km,1.0,0.0,0.0,2933.1724707086787,0.0,PASS,368.0,296,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,,,,,,,,,,,,,,,,0.8039549265143581
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13569.629391577411,42880.02887738463,0.0695096125766853,633.9534755492398,2003.2929827355977,EY2736,2026-04-09,1,,False,0.0,78570.74,556.85,0.5317677351220781,97.54338331782384,Distance_km,1.0,0.0,0.0,873.0082487769301,0.0,PASS,368.0,290,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,,0.7889296629447065
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0404191199464179,1563.8938813447396,4941.904665049377,EY6915,2025-11-24,1,,False,0.0,196523.83,549.21,0.5289835737459492,93.4602714531102,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,316,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,,0.8584599748835615
WMKK,OMDB,B77W,GE90-115B,5549.191601611598,83809.76718217536,264838.86429567414,0.0438572786001323,3965.4371125475445,12530.78127565024,EY5309,2026-06-18,1,,False,0.0,499427.24,547.98,0.532323262216439,94.3124803058004,Distance_km,1.0,0.0,0.0,5549.191601611598,0.0,PASS,368.0,316,2042102.5093930685,1633682.007514455,196041.8409017345,0.1199999999999999,,,,,,,,,,,,,,,,0.858095292480641
EDDF,OMDB,B77W,GE90-115B,4843.202576645297,73147.17340934313,231145.0679735243,0.0690012508276512,3439.27711115377,10868.115671245912,EY6314,2026-10-05,1,,False,0.0,435888.23,544.55,0.5083690983628821,92.36069946803508,Distance_km,1.0,0.0,0.0,4843.202576645297,0.0,PASS,368.0,324,1782298.5482054693,1425838.8385643756,171100.66062772507,0.12,,,,,,,,,,,,,,,,0.8796398121532069
LTFM,OMDB,B77W,GE90-115B,3028.340480393419,47071.099325832765,148744.67386963154,0.0218644330557856,2237.517248050713,7070.554503840253,EY9085,2026-11-22,1,,False,0.0,272550.64,566.58,0.5147974799759686,94.86812030492334,Distance_km,1.0,0.0,0.0,3028.340480393419,0.0,PASS,368.0,301,1114429.296784778,891543.4374278226,106985.21249133872,0.12,,,,,,,,,,,,,,,,0.8184714770721233
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0208484533744576,2160.0184358606016,6825.658257319502,EY5808,2027-03-22,1,,False,69.02833630085188,273669.9,544.72,0.5149938130597664,93.84502667168246,Distance_km,0.9773,43.63,0.0,2971.7483556689344,43.63,PASS,368.0,320,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,,0.8698715940299468
